Run   2:,Pupil H1 ,Pupil V1 ,Pupil D1 ,P-CR H1  ,P-CR V1  ,Dig Inp 1A
122699,  167.50,  130.70,  155.00,  -21.30,  -12.50,   14.00
122700,  167.40,  130.60,  154.00,  -21.40,  -12.60,   14.00
122701,  167.60,  130.60,  154.00,  -21.30,  -12.70,   14.00
122702,  167.50,  130.60,  155.00,  -21.30,  -12.70,   14.00
122703,  167.50,  130.70,  154.00,  -21.30,  -12.70,   14.00
122704,  167.30,  130.80,  156.00,  -21.70,  -12.60,   14.00
122705,  167.40,  130.70,  157.00,  -21.50,  -12.70,   14.00
122706,  167.30,  130.60,  156.00,  -21.60,  -12.70,   14.00
122707,  167.30,  130.70,  157.00,  -21.60,  -12.60,   14.00
122708,  167.30,  130.80,  157.00,  -21.60,  -12.50,   14.00
122709,  168.00,  130.80,  157.00,  -21.00,  -12.60,   14.00
122710,  167.30,  130.60,  157.00,  -21.60,  -12.80,   14.00
122711,  167.50,  130.80,  158.00,  -21.50,  -12.60,   14.00
122712,  167.50,  130.90,  157.00,  -21.50,  -12.50,   14.00
122713,  167.40,  131.00,  157.00,  -21.50,  -12.50,   14.00
122714,  167.50,  131.00,  157.00,  -21.40,  -12.50,   14.00
122715,  167.10,  131.10,  158.00,  -22.00,  -12.30,   14.00
122716,  167.00,  131.20,  158.00,  -22.10,  -12.10,   14.00
122717,  167.30,  131.10,  159.00,  -21.70,  -12.20,   14.00
122718,  167.20,  131.10,  159.00,  -21.90,  -12.30,   14.00
122719,  167.10,  131.10,  157.00,  -21.80,  -12.30,   14.00
122720,  167.50,  131.10,  160.00,  -21.60,  -12.30,   14.00
122721,  167.60,  131.00,  159.00,  -21.40,  -12.40,   14.00
122722,  168.30,  131.00,  160.00,  -20.80,  -12.40,   14.00
122723,  167.30,  131.00,  160.00,  -21.60,  -12.30,   14.00
122724,  167.80,  131.10,  159.00,  -21.30,  -12.30,   14.00
122725,  167.40,  131.00,  161.00,  -21.60,  -12.40,   14.00
122726,  167.10,  131.00,  160.00,  -22.10,  -12.40,   14.00
122727,  167.80,  131.10,  161.00,  -21.30,  -12.20,   14.00
122728,  168.20,  131.10,  160.00,  -21.00,  -12.30,   14.00
122729,  168.00,  131.00,  161.00,  -21.40,  -12.30,   14.00
122730,  167.80,  131.10,  161.00,  -21.40,  -12.10,   14.00
122731,  167.80,  131.30,  161.00,  -21.60,  -12.00,   14.00
122732,  168.30,  131.10,  160.00,  -20.90,  -12.10,   14.00
122733,  168.40,  131.00,  162.00,  -21.00,  -12.30,   14.00
122734,  167.40,  131.20,  159.00,  -21.80,  -12.10,   14.00
122735,  168.50,  131.30,  159.00,  -21.10,  -12.10,   14.00
122736,  173.70,  131.80,  160.00,  -18.80,  -12.10,   14.00
122737,  184.40,  133.30,  163.00,  -14.10,  -11.50,   14.00
122738,  195.20,  136.60,  165.00,   -8.90,   -9.50,   14.00
122739,  205.00,  137.50,  164.00,   -4.90,   -9.80,   14.00
122740,  214.60,  140.70,  167.00,   -0.60,   -7.80,   14.00
122741,  223.50,  142.80,  167.00,    3.00,   -6.90,   14.00
122742,  231.80,  145.10,  166.00,    6.60,   -5.60,   14.00
122743,  238.00,  145.30,  166.00,    9.10,   -6.10,   14.00
122744,  243.60,  147.60,  166.00,   11.80,   -4.30,   14.00
122745,  247.60,  148.10,  165.00,   13.60,   -4.40,   14.00
122746,  250.20,  149.10,  166.00,   14.60,   -3.80,   14.00
122747,  251.60,  149.50,  165.00,   15.30,   -3.60,   14.00
122748,  252.00,  149.80,  165.00,   15.60,   -3.40,   14.00
122749,  252.10,  149.80,  164.00,   15.80,   -3.10,   14.00
122750,  252.10,  149.80,  165.00,   15.40,   -3.20,   14.00
122751,  252.30,  149.60,  164.00,   15.90,   -3.50,   14.00
122752,  252.50,  149.50,  164.00,   15.80,   -3.60,   14.00
122753,  252.30,  149.40,  163.00,   15.50,   -3.60,   14.00
122754,  252.50,  149.20,  162.00,   15.50,   -3.80,   14.00
122755,  252.30,  149.10,  163.00,   15.30,   -3.80,   14.00
122756,  252.30,  149.10,  162.00,   15.20,   -3.90,   14.00
122757,  252.30,  148.80,  161.00,   15.10,   -4.30,   14.00
122758,  252.40,  148.60,  159.00,   15.10,   -4.40,   14.00
122759,  252.20,  148.60,  159.00,   15.00,   -4.40,   14.00
122760,  252.40,  148.50,  158.00,   15.20,   -4.50,   14.00
122761,  252.50,  148.40,  157.00,   15.20,   -4.60,   14.00
122762,  252.40,  148.30,  157.00,   15.00,   -4.60,   14.00
122763,  252.50,  148.30,  156.00,   15.10,   -4.70,   14.00
122764,  252.40,  148.10,  154.00,   14.90,   -4.80,   14.00
122765,  252.80,  148.10,  155.00,   15.40,   -4.90,   14.00
122766,  252.50,  148.00,  154.00,   15.10,   -5.00,   14.00
122767,  252.40,  147.90,  154.00,   15.00,   -5.10,   14.00
122768,  252.60,  147.90,  155.00,   15.00,   -5.00,   14.00
122769,  252.50,  147.80,  154.00,   15.00,   -5.10,   14.00
122770,  252.70,  147.80,  154.00,   15.10,   -5.10,   14.00
122771,  252.60,  147.80,  152.00,   15.10,   -5.10,   14.00
122772,  252.50,  147.80,  152.00,   15.00,   -5.10,   14.00
122773,  253.00,  147.80,  152.00,   15.40,   -5.10,   14.00
122774,  252.70,  147.90,  152.00,   15.00,   -5.00,   14.00
122775,  252.90,  147.80,  151.00,   15.20,   -5.10,   14.00
122776,  253.10,  147.80,  152.00,   15.20,   -5.00,   14.00
122777,  253.00,  147.70,  151.00,   15.30,   -5.10,   14.00
122778,  253.10,  147.60,  151.00,   15.50,   -5.30,   14.00
122779,  253.00,  147.50,  152.00,   15.20,   -5.30,   14.00
122780,  253.00,  147.60,  150.00,   15.20,   -5.30,   14.00
122781,  253.10,  147.60,  151.00,   15.30,   -5.20,   14.00
122782,  252.90,  147.50,  151.00,   14.90,   -5.30,   14.00
122783,  253.30,  147.50,  150.00,   15.40,   -5.30,   14.00
122784,  253.00,  147.50,  149.00,   15.20,   -5.20,   14.00
122785,  253.00,  147.50,  149.00,   15.20,   -5.20,   14.00
122786,  253.30,  147.50,  149.00,   15.50,   -5.30,   14.00
122787,  253.40,  147.30,  149.00,   15.50,   -5.40,   14.00
122788,  253.40,  147.40,  149.00,   15.10,   -5.40,   14.00
122789,  253.30,  147.60,  148.00,   15.30,   -5.20,   14.00
122790,  253.30,  147.60,  149.00,   15.30,   -5.30,   14.00
122791,  253.60,  147.50,  149.00,   15.40,   -5.30,   14.00
122792,  253.40,  147.50,  149.00,   15.10,   -5.40,   14.00
122793,  253.60,  147.50,  149.00,   15.50,   -5.50,   14.00
122794,  253.40,  147.50,  148.00,   15.00,   -5.40,   14.00
122795,  253.50,  147.50,  147.00,   15.30,   -5.40,   14.00
122796,  253.60,  147.30,  147.00,   15.30,   -5.30,   14.00
122797,  253.60,  147.30,  147.00,   15.30,   -5.30,   14.00
122798,  253.60,  147.50,  148.00,   15.10,   -5.50,   14.00
122799,  253.60,  147.50,  149.00,   15.40,   -5.50,   14.00
122800,  253.70,  147.60,  149.00,   15.20,   -5.30,   14.00
122801,  253.60,  147.60,  148.00,   15.20,   -5.30,   14.00
122802,  253.80,  147.50,  148.00,   15.30,   -5.50,   14.00
122803,  253.70,  147.50,  149.00,   15.30,   -5.50,   14.00
122804,  253.70,  147.60,  148.00,   15.10,   -5.40,   14.00
122805,  253.90,  147.50,  149.00,   15.50,   -5.50,   14.00
122806,  253.70,  147.50,  148.00,   15.20,   -5.40,   14.00
122807,  253.70,  147.60,  147.00,   15.30,   -5.30,   14.00
122808,  253.80,  147.50,  150.00,   15.30,   -5.40,   14.00
122809,  254.00,  147.50,  149.00,   15.50,   -5.40,   14.00
122810,  253.80,  147.60,  149.00,   15.20,   -5.30,   14.00
122811,  253.80,  147.50,  150.00,   15.30,   -5.40,   14.00
122812,  253.60,  147.50,  150.00,   15.10,   -5.40,   14.00
122813,  253.90,  147.60,  149.00,   15.30,   -5.30,   14.00
122814,  253.80,  147.60,  150.00,   15.20,   -5.30,   14.00
122815,  253.80,  147.60,  151.00,   15.30,   -5.30,   14.00
122816,  254.00,  147.60,  150.00,   15.50,   -5.30,   14.00
122817,  253.80,  147.60,  151.00,   15.20,   -5.30,   14.00
122818,  253.80,  147.60,  150.00,   15.30,   -5.30,   14.00
122819,  254.10,  147.60,  152.00,   15.50,   -5.30,   14.00
122820,  254.00,  147.60,  150.00,   15.40,   -5.30,   14.00
122821,  254.00,  147.60,  151.00,   15.40,   -5.30,   14.00
122822,  254.00,  147.60,  152.00,   15.50,   -5.20,   14.00
122823,  254.00,  147.60,  151.00,   15.40,   -5.20,   14.00
122824,  254.00,  147.60,  152.00,   15.40,   -5.20,   14.00
122825,  254.00,  147.60,  152.00,   15.50,   -5.30,   14.00
122826,  254.10,  147.60,  151.00,   15.40,   -5.20,   14.00
122827,  254.00,  147.70,  153.00,   15.50,   -5.10,   14.00
122828,  254.10,  147.70,  153.00,   15.60,   -5.10,   14.00
122829,  254.00,  147.70,  153.00,   15.50,   -5.10,   14.00
122830,  254.20,  147.60,  153.00,   15.60,   -5.20,   14.00
122831,  254.30,  147.60,  153.00,   15.60,   -5.20,   14.00
122832,  254.30,  147.70,  154.00,   15.50,   -5.10,   14.00
122833,  254.00,  147.80,  152.00,   15.40,   -5.00,   14.00
122834,  254.10,  147.80,  154.00,   15.50,   -5.10,   14.00
122835,  254.30,  147.80,  153.00,   15.80,   -5.10,   14.00
122836,  254.10,  147.80,  154.00,   15.60,   -5.10,   14.00
122837,  254.30,  147.80,  153.00,   15.80,   -5.10,   14.00
122838,  254.30,  147.80,  154.00,   15.40,   -5.00,   14.00
122839,  254.30,  147.60,  153.00,   15.80,   -5.10,   14.00
122840,  254.20,  147.70,  153.00,   15.60,   -5.10,   14.00
122841,  254.20,  147.80,  154.00,   15.60,   -5.00,   14.00
122842,  254.30,  147.70,  154.00,   15.70,   -5.10,   14.00
122843,  254.20,  147.60,  154.00,   15.60,   -5.20,   14.00
122844,  254.50,  147.60,  155.00,   15.80,   -5.20,   14.00
122845,  254.20,  147.70,  154.00,   15.60,   -5.10,   14.00
122846,  254.20,  147.80,  154.00,   15.60,   -5.00,   14.00
122847,  254.10,  147.80,  154.00,   15.50,   -5.00,   14.00
122848,  254.10,  147.70,  154.00,   15.60,   -5.10,   14.00
122849,  254.10,  147.70,  154.00,   15.50,   -5.10,   14.00
122850,  254.30,  147.80,  156.00,   15.50,   -5.00,   14.00
122851,  254.10,  147.80,  153.00,   15.50,   -5.00,   14.00
122852,  254.00,  147.80,  155.00,   15.30,   -5.10,   14.00
122853,  254.10,  147.80,  155.00,   15.50,   -5.10,   14.00
122854,  254.30,  147.80,  155.00,   15.30,   -5.00,   14.00
122855,  254.30,  147.80,  155.00,   15.80,   -5.00,   14.00
122856,  254.30,  147.80,  155.00,   15.30,   -5.00,   14.00
122857,  254.20,  147.60,  154.00,   15.60,   -5.10,   14.00
122858,  254.00,  147.70,  155.00,   15.50,   -5.00,   14.00
122859,  251.10,  147.90,  154.00,   14.20,   -4.90,   14.00
122860,  245.10,  148.10,  155.00,   11.80,   -5.00,   14.00
122861,  234.90,  148.10,  154.00,    7.80,   -5.10,   14.00
122862,  221.40,  148.10,  156.00,    1.80,   -5.10,   14.00
122863,  210.70,  148.10,  154.00,   -3.10,   -4.80,   14.00
122864,  202.00,  148.00,  151.00,   -6.80,   -4.60,   14.00
122865,  196.10,  147.30,  150.00,   -9.10,   -4.80,   14.00
122866,  192.30,  146.60,  150.00,  -11.00,   -5.10,   14.00
122867,  190.90,  146.10,  149.00,  -11.80,   -5.30,   14.00
122868,  190.70,  145.80,  148.00,  -12.10,   -5.50,   14.00
122869,  190.80,  145.80,  148.00,  -11.80,   -5.50,   14.00
122870,  191.00,  145.80,  148.00,  -11.80,   -5.50,   14.00
122871,  191.10,  145.80,  146.00,  -11.80,   -5.50,   14.00
122872,  191.50,  145.60,  147.00,  -11.60,   -5.60,   14.00
122873,  191.40,  145.60,  148.00,  -11.80,   -5.60,   14.00
122874,  191.60,  145.50,  147.00,  -11.90,   -5.70,   14.00
122875,  191.60,  145.50,  148.00,  -11.60,   -5.70,   14.00
122876,  191.80,  145.50,  148.00,  -11.70,   -5.70,   14.00
122877,  191.70,  145.50,  148.00,  -11.60,   -5.70,   14.00
122878,  191.80,  145.50,  146.00,  -11.70,   -5.80,   14.00
122879,  191.80,  145.50,  146.00,  -11.60,   -5.70,   14.00
122880,  191.80,  145.60,  148.00,  -11.90,   -5.60,   14.00
122881,  191.80,  145.50,  147.00,  -11.70,   -5.80,   14.00
122882,  191.80,  145.50,  147.00,  -12.00,   -5.80,   14.00
122883,  191.60,  145.50,  147.00,  -12.00,   -5.80,   14.00
122884,  191.90,  145.60,  147.00,  -11.80,   -5.80,   14.00
122885,  191.70,  145.60,  147.00,  -12.00,   -5.80,   14.00
122886,  191.80,  145.60,  147.00,  -11.70,   -5.80,   14.00
122887,  191.80,  145.60,  148.00,  -11.80,   -5.80,   14.00
122888,  191.80,  145.50,  149.00,  -11.70,   -5.80,   14.00
122889,  191.70,  145.60,  147.00,  -12.00,   -5.80,   14.00
122890,  191.70,  145.60,  149.00,  -12.00,   -5.80,   14.00
122891,  191.70,  145.60,  148.00,  -12.00,   -5.80,   14.00
122892,  191.50,  145.70,  149.00,  -12.10,   -5.70,   14.00
122893,  191.80,  145.80,  149.00,  -11.80,   -5.60,   14.00
122894,  191.90,  145.80,  150.00,  -11.80,   -5.60,   14.00
122895,  191.80,  145.80,  150.00,  -12.00,   -5.60,   14.00
122896,  191.80,  145.80,  150.00,  -11.90,   -5.60,   14.00
122897,  191.90,  145.80,  150.00,  -11.80,   -5.60,   14.00
122898,  192.00,  145.80,  151.00,  -11.70,   -5.60,   14.00
122899,  191.80,  145.80,  150.00,  -12.00,   -5.60,   14.00
122900,  192.00,  145.80,  150.00,  -11.70,   -5.60,   14.00
122901,  192.00,  145.80,  150.00,  -11.80,   -5.60,   14.00
122902,  192.10,  145.80,  150.00,  -11.40,   -5.60,   14.00
122903,  192.00,  145.70,  151.00,  -11.70,   -5.70,   14.00
122904,  191.80,  145.70,  150.00,  -11.80,   -5.70,   14.00
122905,  191.80,  145.80,  149.00,  -11.90,   -5.60,   14.00
122906,  192.00,  145.80,  150.00,  -11.80,   -5.60,   14.00
122907,  192.10,  145.80,  150.00,  -11.60,   -5.60,   14.00
122908,  192.00,  145.80,  148.00,  -11.60,   -5.60,   14.00
122909,  192.80,  145.60,  150.00,  -11.30,   -5.80,   14.00
122910,  196.60,  146.20,  149.00,   -9.90,   -5.60,   14.00
122911,  203.50,  147.00,  149.00,   -7.10,   -5.30,   14.00
122912,  210.80,  147.90,  149.00,   -4.10,   -5.00,   14.00
122913,  220.50,  149.30,  152.00,    0.10,   -4.50,   14.00
122914,  232.50,  152.60,  149.00,    5.90,   -2.10,   14.00
122915,  244.80,  153.00,  151.00,   11.60,   -2.50,   14.00
122916,  254.20,  154.40,  150.00,   15.90,   -1.90,   14.00
122917,  260.40,  155.50,  151.00,   18.60,   -1.30,   14.00
122918,  265.30,  156.50,  150.00,   21.10,   -0.50,   14.00
122919,  268.60,  157.60,  149.00,   22.40,    0.00,   14.00
122920,  270.60,  158.60,  149.00,   23.20,    0.50,   14.00
122921,  271.50,  159.00,  149.00,   23.50,    0.50,   14.00
122922,  271.60,  159.10,  148.00,   23.40,    0.60,   14.00
122923,  272.00,  159.10,  149.00,   23.60,    0.70,   14.00
122924,  272.20,  159.20,  149.00,   23.70,    0.80,   14.00
122925,  272.10,  159.10,  149.00,   23.60,    0.70,   14.00
122926,  272.20,  159.00,  148.00,   23.60,    0.60,   14.00
122927,  272.10,  159.10,  150.00,   23.30,    0.80,   14.00
122928,  272.30,  159.00,  149.00,   23.70,    0.80,   14.00
122929,  272.40,  158.90,  149.00,   23.30,    0.50,   14.00
122930,  272.60,  158.80,  150.00,   23.80,    0.50,   14.00
122931,  272.30,  158.80,  149.00,   23.10,    0.50,   14.00
122932,  272.50,  158.70,  150.00,   23.60,    0.50,   14.00
122933,  272.50,  158.70,  150.00,   23.50,    0.30,   14.00
122934,  272.60,  158.60,  150.00,   23.60,    0.20,   14.00
122935,  272.50,  158.50,  150.00,   23.30,    0.10,   14.00
122936,  272.60,  158.50,  149.00,   23.70,    0.10,   14.00
122937,  272.50,  158.40,  149.00,   23.30,    0.00,   14.00
122938,  272.50,  158.50,  149.00,   23.60,    0.10,   14.00
122939,  272.80,  158.40,  152.00,   23.80,    0.00,   14.00
122940,  272.60,  158.40,  151.00,   23.60,    0.00,   14.00
122941,  272.70,  158.50,  153.00,   23.60,    0.10,   14.00
122942,  272.80,  158.40,  152.00,   23.80,    0.00,   14.00
122943,  272.60,  158.50,  151.00,   23.50,    0.10,   14.00
122944,  272.60,  158.50,  153.00,   23.60,    0.10,   14.00
122945,  272.80,  158.50,  153.00,   23.60,    0.10,   14.00
122946,  272.60,  158.50,  154.00,   23.60,    0.10,   14.00
122947,  272.60,  158.60,  154.00,   23.50,    0.10,   14.00
122948,  272.90,  158.60,  153.00,   23.80,    0.20,   14.00
122949,  273.00,  158.60,  154.00,   23.90,    0.10,   14.00
122950,  273.30,  158.70,  155.00,   24.00,    0.20,   14.00
122951,  275.80,  159.00,  154.00,   24.70,    0.50,   14.00
122952,  281.70,  160.00,  154.00,   27.80,    0.90,   14.00
122953,  285.10,  161.00,  155.00,   29.30,    1.50,   14.00
122954,  286.20,  161.50,  155.00,   29.60,    1.60,   14.00
122955,  286.50,  161.50,  155.00,   29.90,    1.50,   14.00
122956,  286.60,  161.40,  155.00,   29.70,    1.60,   14.00
122957,  286.80,  161.50,  157.00,   30.10,    1.80,   14.00
122958,  286.80,  161.60,  157.00,   29.80,    1.80,   14.00
122959,  287.10,  161.50,  158.00,   30.30,    1.70,   14.00
122960,  287.00,  161.50,  157.00,   29.80,    1.80,   14.00
122961,  287.00,  161.50,  157.00,   30.10,    1.70,   14.00
122962,  287.10,  161.50,  158.00,   29.80,    1.80,   14.00
122963,  287.10,  161.60,  158.00,   30.10,    1.80,   14.00
122964,  287.30,  161.60,  157.00,   30.10,    1.80,   14.00
122965,  287.30,  161.60,  159.00,   30.30,    2.00,   14.00
122966,  287.40,  161.60,  158.00,   30.30,    2.00,   14.00
122967,  287.30,  161.50,  158.00,   30.20,    1.80,   14.00
122968,  287.20,  161.60,  158.00,   30.10,    2.00,   14.00
122969,  287.50,  161.70,  159.00,   30.40,    2.10,   14.00
122970,  287.30,  161.60,  158.00,   30.10,    2.00,   14.00
122971,  287.30,  161.60,  159.00,   30.30,    2.10,   14.00
122972,  287.20,  161.60,  160.00,   30.10,    2.10,   14.00
122973,  287.30,  161.60,  159.00,   30.30,    2.10,   14.00
122974,  287.50,  161.70,  159.00,   30.30,    2.10,   14.00
122975,  287.30,  161.70,  159.00,   30.20,    2.00,   14.00
122976,  287.50,  161.80,  160.00,   30.30,    2.10,   14.00
122977,  287.50,  161.80,  159.00,   30.30,    2.10,   14.00
122978,  287.30,  161.80,  161.00,   30.00,    2.10,   14.00
122979,  287.40,  161.80,  160.00,   30.30,    2.10,   14.00
122980,  287.40,  161.80,  160.00,   30.10,    2.10,   14.00
122981,  287.30,  161.60,  160.00,   30.10,    2.00,   14.00
122982,  287.30,  161.80,  159.00,   30.10,    2.10,   14.00
122983,  287.30,  161.80,  161.00,   30.00,    2.10,   14.00
122984,  287.40,  161.70,  159.00,   29.90,    1.90,   14.00
122985,  287.30,  161.70,  160.00,   30.00,    2.00,   14.00
122986,  287.50,  161.70,  161.00,   30.00,    2.00,   14.00
122987,  287.40,  161.60,  161.00,   30.30,    1.90,   14.00
122988,  287.40,  161.70,  160.00,   30.10,    2.00,   14.00
122989,  287.30,  161.80,  161.00,   30.00,    2.00,   14.00
122990,  287.20,  161.80,  160.00,   29.80,    2.00,   14.00
122991,  287.50,  161.80,  161.00,   30.10,    2.00,   14.00
122992,  287.30,  161.80,  161.00,   30.00,    1.90,   14.00
122993,  287.30,  161.80,  162.00,   30.00,    1.90,   14.00
122994,  287.40,  161.80,  162.00,   30.10,    2.00,   14.00
122995,  287.50,  161.90,  162.00,   30.10,    2.00,   14.00
122996,  287.40,  161.90,  162.00,   30.10,    2.00,   14.00
122997,  287.60,  162.00,  162.00,   30.30,    2.10,   14.00
122998,  287.40,  161.90,  163.00,   30.10,    2.00,   14.00
122999,  287.60,  161.80,  163.00,   30.10,    2.00,   14.00
123000,  287.30,  162.00,  164.00,   29.80,    2.30,   14.00
123001,  287.60,  162.10,  164.00,   30.30,    2.40,   14.00
123002,  287.60,  162.10,  162.00,   30.10,    2.40,   14.00
123003,  287.80,  162.10,  163.00,   30.40,    2.40,   14.00
123004,  287.60,  162.20,  163.00,   30.20,    2.50,   14.00
123005,  287.60,  162.30,  163.00,   30.30,    2.60,   14.00
123006,  287.60,  162.30,  163.00,   30.10,    2.60,   14.00
123007,  287.60,  162.30,  165.00,   30.30,    2.60,   14.00
123008,  287.70,  162.30,  164.00,   30.30,    2.50,   14.00
123009,  287.60,  162.10,  164.00,   30.30,    2.40,   14.00
123010,  287.50,  162.20,  164.00,   30.00,    2.50,   14.00
123011,  287.00,  162.30,  164.00,   30.20,    2.60,   14.00
123012,  281.80,  162.00,  166.00,   28.10,    2.50,   14.00
123013,  270.80,  159.10,  168.00,   23.30,    0.60,   14.00
123014,  256.10,  158.50,  169.00,   17.10,    1.00,   14.00
123015,  240.90,  155.40,  167.00,   10.80,   -1.00,   14.00
123016,  226.60,  154.90,  168.00,    5.00,   -0.60,   14.00
123017,  212.80,  153.80,  168.00,   -1.10,   -1.20,   14.00
123018,  204.10,  153.50,  163.00,   -5.20,   -1.30,   14.00
123019,  200.50,  153.70,  165.00,   -7.00,   -1.10,   14.00
123020,  200.20,  153.80,  163.00,   -7.30,   -1.10,   14.00
123021,  200.40,  153.60,  164.00,   -7.30,   -1.20,   14.00
123022,  200.50,  153.60,  163.00,   -7.40,   -1.30,   14.00
123023,  201.00,  153.50,  163.00,   -7.00,   -1.30,   14.00
123024,  201.30,  153.30,  163.00,   -6.80,   -1.50,   14.00
123025,  201.10,  153.10,  163.00,   -7.30,   -1.60,   14.00
123026,  201.20,  153.10,  164.00,   -7.40,   -1.70,   14.00
123027,  201.50,  153.00,  163.00,   -7.10,   -1.80,   14.00
123028,  201.50,  152.80,  161.00,   -7.20,   -2.00,   14.00
123029,  201.60,  152.80,  162.00,   -7.00,   -2.00,   14.00
