time_s	task	event	info	record_time_s
151.6358	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	151.7532
151.7691	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	151.7709
151.7691	CT-Shaped Checkerboard LH	NewState	PREFIXATION	151.7710
151.7691	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	151.7711
151.7792	Fixation	Fixation	In	151.7794
152.1373	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	152.1376
152.1558	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	152.1576
152.1558	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	152.1577
153.1908	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	153.1911
153.1908	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	153.1917
153.1908	CT-Shaped Checkerboard LH	ResponseReward	0.0475	153.1919
153.1908	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	153.1923
153.2090	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	153.2110
153.2090	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	153.2111
153.2090	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	153.2112
153.2445	Fixation	Reward	Auto	153.2922
153.2445	Fixation	TaskReward	0.0475	153.2926
154.2436	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	154.2439
154.2436	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	154.2444
154.2436	CT-Shaped Checkerboard LH	ResponseReward	0.0475	154.2446
154.2436	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	154.2450
154.2623	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	154.2643
154.2623	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	154.2644
154.2623	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	154.2644
154.2974	Fixation	Reward	Auto	154.3451
154.2974	Fixation	TaskReward	0.0475	154.3454
155.2847	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	155.2849
155.2847	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	155.2854
155.2847	CT-Shaped Checkerboard LH	ResponseReward	0.0475	155.2857
155.2847	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	155.2861
155.3023	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	155.3042
155.3023	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	155.3043
155.3023	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	155.3044
155.3376	Fixation	Reward	Auto	155.3853
155.3376	Fixation	TaskReward	0.0475	155.3856
156.3234	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	156.3237
156.3234	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	156.3242
156.3234	CT-Shaped Checkerboard LH	ResponseReward	0.0475	156.3245
156.3234	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	156.3248
156.3422	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	156.3442
156.3422	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	156.3443
156.3422	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	156.3444
156.3772	Fixation	Reward	Auto	156.4249
156.3772	Fixation	TaskReward	0.0475	156.4253
157.3634	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	157.3637
157.3634	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	157.3642
157.3634	CT-Shaped Checkerboard LH	ResponseReward	0.0475	157.3645
157.3634	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	157.3661
157.3822	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	157.3841
157.3822	CT-Shaped Checkerboard LH	NewState	TRIAL_END	157.3842
157.3822	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	157.3842
157.4169	Fixation	Reward	Auto	157.4646
157.4169	Fixation	TaskReward	0.0475	157.4650
157.3822	CT-Shaped Checkerboard LH	TrialCompleted	n/a	157.4651
157.3822	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	157.4669
157.3822	CT-Shaped Checkerboard LH	NewStimulus	6	157.4731
157.3822	CT-Shaped Checkerboard LH	CombinedStim	GapL+BlankR	157.4731
157.4951	Fixation	Fixation	Out	157.4954
157.4951	Fixation	Fixation	Out	157.4991
157.3822	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	157.4993
157.5155	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	157.5173
157.5155	CT-Shaped Checkerboard LH	NewState	PREFIXATION	157.5174
157.5155	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	157.5175
157.5257	Fixation	Fixation	In	157.5259
157.9113	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	157.9115
157.9288	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	157.9306
157.9288	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	157.9307
158.3851	Fixation	Fixation	Out	158.3853
158.3851	Fixation	Fixation	Out	158.3887
158.6699	Fixation	Fixation	In	158.6701
158.9648	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	158.9651
158.9648	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	158.9656
158.9648	CT-Shaped Checkerboard LH	ResponseReward	0.0475	158.9658
158.9648	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	158.9662
158.9821	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	158.9841
158.9821	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	158.9842
158.9821	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	158.9843
159.0169	Fixation	Reward	Auto	159.0646
159.0169	Fixation	TaskReward	0.0475	159.0649
159.9332	Fixation	Fixation	Out	159.9334
159.9332	Fixation	Fixation	Out	159.9369
159.9916	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	159.9918
159.9916	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	159.9924
159.9916	CT-Shaped Checkerboard LH	ResponseReward	0.0475	159.9926
159.9916	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	159.9931
160.0087	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	160.0107
160.0087	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	160.0108
160.0087	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	160.0109
160.0434	Fixation	Reward	Auto	160.0911
160.0434	Fixation	TaskReward	0.0475	160.0914
160.3766	Fixation	Fixation	In	160.3768
160.8640	Fixation	Fixation	Out	160.8642
160.8640	Fixation	Fixation	Out	160.8677
161.0161	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	161.0164
161.0161	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	161.0173
161.0354	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	161.0373
161.0354	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	161.0374
161.0354	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	161.0375
161.1188	Fixation	Fixation	In	161.1190
162.0307	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	162.0309
162.0307	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	162.0318
162.0487	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	162.0506
162.0487	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	162.0507
162.0487	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	162.0507
163.0437	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	163.0440
163.0437	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	163.0446
163.0437	CT-Shaped Checkerboard LH	ResponseReward	0.0475	163.0449
163.0437	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	163.0466
163.0619	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	163.0638
163.0619	CT-Shaped Checkerboard LH	NewState	TRIAL_END	163.0639
163.0619	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	163.0640
163.0971	Fixation	Reward	Auto	163.1448
163.0971	Fixation	TaskReward	0.0475	163.1452
163.0619	CT-Shaped Checkerboard LH	TrialCompleted	n/a	163.1453
163.0619	CT-Shaped Checkerboard RH	NewMiniBlock	16	163.1481
163.0619	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	163.1482
163.0619	CT-Shaped Checkerboard RH	NewStimulus	3	163.1567
163.0619	CT-Shaped Checkerboard RH	CombinedStim	BlankL+CurveSegDR	163.1567
163.1793	Fixation	Fixation	Out	163.1795
163.1793	Fixation	Fixation	Out	163.1828
163.0619	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	163.1830
163.1953	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	163.1971
163.1953	CT-Shaped Checkerboard RH	NewState	PREFIXATION	163.1972
163.1953	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	163.1972
163.2053	Fixation	Fixation	In	163.2055
163.5628	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	163.5631
163.5819	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	163.5837
163.5819	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	163.5838
164.0164	Fixation	Fixation	Out	164.0166
164.0164	Fixation	Fixation	Out	164.0201
164.5634	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	164.5637
164.5634	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	164.5642
164.5634	CT-Shaped Checkerboard RH	ResponseReward	0.0475	164.5644
164.5634	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	164.5648
164.5819	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	164.5838
164.5819	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	164.5839
164.5819	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	164.5840
164.6171	Fixation	Reward	Auto	164.6648
164.6171	Fixation	TaskReward	0.0475	164.6651
164.6832	Fixation	Fixation	In	164.6834
165.1631	Fixation	Fixation	Out	165.1633
165.1631	Fixation	Fixation	Out	165.1668
165.5488	Fixation	Fixation	In	165.5490
165.6031	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	165.6033
165.6031	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	165.6042
165.6218	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	165.6237
165.6218	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	165.6238
165.6218	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	165.6239
166.6166	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	166.6168
166.6166	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	166.6173
166.6166	CT-Shaped Checkerboard RH	ResponseReward	0.0475	166.6176
166.6166	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	166.6180
166.6351	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	166.6370
166.6351	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	166.6371
166.6351	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	166.6372
166.6703	Fixation	Reward	Auto	166.7180
166.6703	Fixation	TaskReward	0.0475	166.7183
167.6699	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	167.6701
167.6699	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	167.6706
167.6699	CT-Shaped Checkerboard RH	ResponseReward	0.0475	167.6709
167.6699	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	167.6713
167.6884	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	167.6903
167.6884	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	167.6904
167.6884	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	167.6905
167.7233	Fixation	Reward	Auto	167.7711
167.7233	Fixation	TaskReward	0.0475	167.7714
168.7230	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	168.7232
168.7230	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	168.7237
168.7230	CT-Shaped Checkerboard RH	ResponseReward	0.0475	168.7240
168.7230	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	168.7257
168.7417	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	168.7436
168.7417	CT-Shaped Checkerboard RH	NewState	TRIAL_END	168.7437
168.7417	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	168.7438
168.7767	Fixation	Reward	Auto	168.8244
168.7767	Fixation	TaskReward	0.0475	168.8247
168.7417	CT-Shaped Checkerboard RH	TrialCompleted	n/a	168.8248
168.7417	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	168.8265
168.7417	CT-Shaped Checkerboard RH	NewStimulus	3	168.8321
168.7417	CT-Shaped Checkerboard RH	CombinedStim	BlankL+CurveSegDR	168.8321
168.8525	Fixation	Fixation	Out	168.8527
168.8525	Fixation	Fixation	Out	168.8565
168.7417	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	168.8566
168.8750	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	168.8768
168.8750	CT-Shaped Checkerboard RH	NewState	PREFIXATION	168.8769
168.8750	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	168.8770
168.8850	Fixation	Fixation	In	168.8853
169.2428	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	169.2430
169.2617	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	169.2635
169.2617	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	169.2636
170.2564	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	170.2566
170.2564	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	170.2571
170.2564	CT-Shaped Checkerboard RH	ResponseReward	0.0475	170.2574
170.2564	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	170.2578
170.2749	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	170.2769
170.2749	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	170.2770
170.2749	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	170.2771
170.3099	Fixation	Reward	Auto	170.3576
170.3099	Fixation	TaskReward	0.0475	170.3579
171.2564	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	171.2566
171.2564	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	171.2572
171.2564	CT-Shaped Checkerboard RH	ResponseReward	0.0475	171.2574
171.2564	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	171.2578
171.2749	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	171.2768
171.2749	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	171.2769
171.2749	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	171.2770
171.3100	Fixation	Reward	Auto	171.3577
171.3100	Fixation	TaskReward	0.0475	171.3580
172.3095	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	172.3097
172.3095	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	172.3103
172.3095	CT-Shaped Checkerboard RH	ResponseReward	0.0475	172.3106
172.3095	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	172.3110
172.3282	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	172.3301
172.3282	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	172.3302
172.3282	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	172.3303
172.3633	Fixation	Reward	Auto	172.4110
172.3633	Fixation	TaskReward	0.0475	172.4113
173.3096	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	173.3099
173.3096	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	173.3104
173.3096	CT-Shaped Checkerboard RH	ResponseReward	0.0475	173.3107
173.3096	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	173.3111
173.3281	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	173.3299
173.3281	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	173.3300
173.3281	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	173.3301
173.3630	Fixation	Reward	Auto	173.4107
173.3630	Fixation	TaskReward	0.0475	173.4111
174.3628	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	174.3630
174.3628	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	174.3635
174.3628	CT-Shaped Checkerboard RH	ResponseReward	0.0475	174.3638
174.3628	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	174.3654
174.3814	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	174.3833
174.3814	CT-Shaped Checkerboard RH	NewState	TRIAL_END	174.3834
174.3814	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	174.3835
174.3905	Fixation	Fixation	Out	174.3907
174.3905	Fixation	Fixation	Out	174.3942
174.4122	Fixation	Reward	Auto	174.4600
174.4122	Fixation	TaskReward	0.0475	174.4603
174.3814	CT-Shaped Checkerboard RH	TrialCompleted	n/a	174.4605
174.3814	CT-Shaped Checkerboard RH	DecideNewState	INIT_TRIAL	174.4623
174.3814	CT-Shaped Checkerboard RH	NewStimulus	7	174.4685
174.3814	CT-Shaped Checkerboard RH	CombinedStim	BlankL+GapUR	174.4685
174.3814	CT-Shaped Checkerboard RH	DecideNewState	PREFIXATION	174.4990
174.5147	CT-Shaped Checkerboard RH	NewState	INIT_TRIAL	174.5166
174.5147	CT-Shaped Checkerboard RH	NewState	PREFIXATION	174.5166
174.5147	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	174.5167
174.9991	n/a	MRI_Trigger	Received	174.9998
175.1927	Fixation	Fixation	In	175.1930
175.2046	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	175.2049
175.2214	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	175.2232
175.2214	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	175.2233
176.2159	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	176.2161
176.2159	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	176.2167
176.2159	CT-Shaped Checkerboard RH	ResponseReward	0.0475	176.2169
176.2159	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	176.2173
176.2347	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	176.2366
176.2347	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	176.2367
176.2347	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	176.2368
176.2698	Fixation	Reward	Auto	176.3175
176.2698	Fixation	TaskReward	0.0475	176.3178
177.0825	Fixation	Fixation	Out	177.0827
177.0825	Fixation	Fixation	Out	177.0862
177.2559	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	177.2562
177.2559	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	177.2567
177.2559	CT-Shaped Checkerboard RH	ResponseReward	0.0475	177.2569
177.2559	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	177.2573
177.2746	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	177.2765
177.2746	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	177.2766
177.2746	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	177.2767
177.3092	Fixation	Reward	Auto	177.3569
177.3092	Fixation	TaskReward	0.0475	177.3572
177.6957	Fixation	Fixation	In	177.6959
178.3094	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	178.3096
178.3094	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	178.3105
178.3279	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	178.3298
178.3279	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	178.3299
178.3279	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	178.3300
179.3225	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	179.3228
179.3225	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	179.3233
179.3225	CT-Shaped Checkerboard RH	ResponseReward	0.0475	179.3236
179.3225	CT-Shaped Checkerboard RH	DecideNewState	FIXATION_PERIOD	179.3239
179.3412	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	179.3431
179.3412	CT-Shaped Checkerboard RH	NewState	FIXATION_PERIOD	179.3432
179.3412	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	179.3433
179.3761	Fixation	Reward	Auto	179.4238
179.3761	Fixation	TaskReward	0.0475	179.4241
180.3757	CT-Shaped Checkerboard RH	DecideNewState	POSTFIXATION	180.3760
180.3757	CT-Shaped Checkerboard RH	ResponseGiven	CORRECT	180.3765
180.3757	CT-Shaped Checkerboard RH	ResponseReward	0.0475	180.3768
180.3757	CT-Shaped Checkerboard RH	DecideNewState	TRIAL_END	180.3785
180.3945	CT-Shaped Checkerboard RH	NewState	POSTFIXATION	180.3964
180.3945	CT-Shaped Checkerboard RH	NewState	TRIAL_END	180.3965
180.3945	CT-Shaped Checkerboard RH	ScreenUpdate	n/a	180.3966
180.4293	Fixation	Reward	Auto	180.4771
180.4293	Fixation	TaskReward	0.0475	180.4774
180.3945	CT-Shaped Checkerboard RH	TrialCompleted	n/a	180.4775
180.3945	CT-Shaped Checkerboard LH	NewMiniBlock	17	180.4799
180.3945	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	180.4800
180.3945	CT-Shaped Checkerboard LH	NewStimulus	6	180.4887
180.3945	CT-Shaped Checkerboard LH	CombinedStim	GapL+BlankR	180.4887
180.3945	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	180.5153
180.5278	CT-Shaped Checkerboard LH	NewState	INIT_TRIAL	180.5296
180.5278	CT-Shaped Checkerboard LH	NewState	PREFIXATION	180.5297
180.5278	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	180.5298
180.9222	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	180.9224
180.9411	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	180.9429
180.9411	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	180.9430
181.0022	Fixation	Fixation	Out	181.0024
181.0022	Fixation	Fixation	Out	181.0059
181.0420	Fixation	Fixation	In	181.0422
181.9227	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	181.9229
181.9227	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	181.9235
181.9227	CT-Shaped Checkerboard LH	ResponseReward	0.0475	181.9238
181.9227	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	181.9242
181.9411	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	181.9430
181.9411	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	181.9431
181.9411	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	181.9432
181.9760	Fixation	Reward	Auto	182.0237
181.9760	Fixation	TaskReward	0.0475	182.0240
182.7356	Fixation	Fixation	Out	182.7358
182.7356	Fixation	Fixation	Out	182.7393
182.9654	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	182.9657
182.9654	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	182.9662
182.9654	CT-Shaped Checkerboard LH	ResponseReward	0.0475	182.9665
182.9654	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	182.9670
182.9810	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	182.9829
182.9810	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	182.9830
182.9810	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	182.9831
183.0157	Fixation	Reward	Auto	183.0634
183.0157	Fixation	TaskReward	0.0475	183.0638
184.0151	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	184.0154
184.0151	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	184.0162
184.0343	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	184.0362
184.0343	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	184.0363
184.0343	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	184.0364
184.3622	Fixation	Fixation	In	184.3624
185.0291	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	185.0294
185.0291	CT-Shaped Checkerboard LH	DecideNewState	FIXATION_PERIOD	185.0303
185.0476	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	185.0495
185.0476	CT-Shaped Checkerboard LH	NewState	FIXATION_PERIOD	185.0496
185.0476	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	185.0497
185.5358	Fixation	Fixation	Out	185.5360
185.5358	Fixation	Fixation	Out	185.5395
185.6330	Fixation	Fixation	In	185.6332
186.0823	CT-Shaped Checkerboard LH	DecideNewState	POSTFIXATION	186.0825
186.0823	CT-Shaped Checkerboard LH	ResponseGiven	CORRECT	186.0831
186.0823	CT-Shaped Checkerboard LH	ResponseReward	0.0475	186.0833
186.0823	CT-Shaped Checkerboard LH	DecideNewState	TRIAL_END	186.0849
186.1009	CT-Shaped Checkerboard LH	NewState	POSTFIXATION	186.1028
186.1009	CT-Shaped Checkerboard LH	NewState	TRIAL_END	186.1029
186.1009	CT-Shaped Checkerboard LH	ScreenUpdate	n/a	186.1030
186.1357	Fixation	Reward	Auto	186.1834
186.1357	Fixation	TaskReward	0.0475	186.1837
186.1009	CT-Shaped Checkerboard LH	TrialCompleted	n/a	186.1839
186.1009	CT-Shaped Checkerboard LH	DecideNewState	INIT_TRIAL	186.1855
186.1009	CT-Shaped Checkerboard LH	NewStimulus	6	186.1911
186.1009	CT-Shaped Checkerboard LH	CombinedStim	GapL+BlankR	186.1911
186.2119	Fixation	Fixation	Out	186.2121
186.2119	Fixation	Fixation	Out	186.2156
186.1009	CT-Shaped Checkerboard LH	DecideNewState	PREFIXATION	186.2157
